"DeliveryID","OrderID","DeliveryPartner","DeliveryDateTime","DeliveryAmount","DeliveryStatus"
31058,31058,"Newton-Brown","2024-11-14 20:29:00.0",6.31,"Completed"
31061,31061,"Reed and Allison","2024-11-07 13:14:00.0",30.7,"Cancelled"
31062,31062,"Rogers-Brown","2024-11-13 21:37:00.0",23.45,"Cancelled"
31063,31063,"Graham-Campbell","2024-11-11 20:21:00.0",21.74,"Completed"
31066,31066,"Riggs PLC","2024-11-05 19:43:00.0",26.53,"Completed"
31067,31067,"Fletcher-Carter","2024-11-28 19:34:00.0",40.07,"Cancelled"
31072,31072,"Adams, Guerra and Fields","2024-11-10 23:54:00.0",40.29,"Cancelled"
31073,31073,"Lawson, Tran and King","2024-11-29 18:44:00.0",11.29,"In Progress"
31075,31075,"Mills Inc","2024-11-02 22:46:00.0",12.1,"Completed"
31082,31082,"Cohen-Wagner","2024-11-01 20:10:00.0",8.83,"Cancelled"
31084,31084,"Campbell, Burns and Espinoza","2024-11-18 11:56:00.0",40.33,"Completed"
31086,31086,"Riggs PLC","2024-11-18 13:05:00.0",7.43,"Completed"
31091,31091,"Rose, Pratt and Flores","2024-11-16 19:55:00.0",47.28,"In Progress"
31092,31092,"Phillips and Sons","2024-11-18 22:23:00.0",12.76,"Completed"
31094,31094,"Walker-Davis","2024-11-13 14:36:00.0",5.17,"In Progress"
31095,31095,"Duran, Fuller and Reyes","2024-11-29 22:17:00.0",36.58,"Cancelled"
31098,31098,"Jones, Garrett and Pierce","2024-11-21 20:28:00.0",46.08,"In Progress"
31099,31099,"Brown, Blankenship and Hayes","2024-11-27 20:34:00.0",28.32,"Completed"
31100,31100,"Jones, Garrett and Pierce","2024-11-05 22:04:00.0",15.42,"Cancelled"
31102,31102,"Marquez PLC","2024-11-14 21:59:00.0",19.44,"In Progress"
31105,31105,"Mills Inc","2024-11-28 21:03:00.0",7.2,"In Progress"
31106,31106,"Mcdowell-Hicks","2024-11-06 22:18:00.0",37.84,"Completed"
31110,31110,"Williams-Benson","2024-11-13 22:41:00.0",16.13,"Cancelled"
31111,31111,"Smith PLC","2024-11-27 22:09:00.0",35.87,"Completed"
31114,31114,"Mills Inc","2024-11-15 15:04:00.0",33.42,"Completed"
31116,31116,"Miller and Sons","2024-11-15 13:31:00.0",23.03,"Completed"
31123,31123,"Durham Inc","2024-11-05 14:05:00.0",46.54,"Completed"
31129,31129,"Mills Inc","2024-11-21 00:44:00.0",44.74,"Completed"
31131,31131,"Rogers-Brown","2024-11-22 21:36:00.0",28.71,"In Progress"
31132,31132,"Campbell, Burns and Espinoza","2024-11-20 11:35:00.0",20.91,"Cancelled"
31143,31143,"Thomas PLC","2024-11-10 19:13:00.0",44.95,"Completed"
31144,31144,"Lawson, Tran and King","2024-11-06 13:49:00.0",31.77,"In Progress"
31153,31153,"Ruiz-Hughes","2024-11-03 14:13:00.0",49.37,"In Progress"
31158,31158,"Jones, Garrett and Pierce","2024-11-01 15:46:00.0",45.17,"Completed"
31160,31160,"Miller and Sons","2024-11-14 21:50:00.0",24.24,"Completed"
31162,31162,"Frazier, Anderson and Rodriguez","2024-11-13 21:01:00.0",24.61,"In Progress"
31164,31164,"Hawkins-Garza","2024-11-18 16:04:00.0",49.93,"Completed"
31165,31165,"Lee-Taylor","2024-11-12 12:41:00.0",30.02,"Cancelled"
31171,31171,"Phillips and Sons","2024-11-07 14:16:00.0",22.68,"Completed"
31174,31174,"White, Peck and Ayala","2024-11-30 16:03:00.0",22.66,"Cancelled"
31175,31175,"Hill, Vincent and Alvarez","2024-11-26 17:09:00.0",10.23,"Cancelled"
31176,31176,"Cook PLC","2024-11-21 22:32:00.0",15.86,"In Progress"
31181,31181,"Ruiz-Hughes","2024-11-14 15:29:00.0",24.56,"In Progress"
31183,31183,"Gonzales-Brown","2024-11-06 23:00:00.0",27.48,"Cancelled"
31184,31184,"Hill, Vincent and Alvarez","2024-11-29 13:27:00.0",38.56,"Cancelled"
31186,31186,"Rogers-Brown","2024-11-03 15:03:00.0",30.87,"Cancelled"
31187,31187,"Matthews-Gonzalez","2024-11-17 23:27:00.0",13.68,"Cancelled"
31193,31193,"Phillips and Sons","2024-11-25 12:32:00.0",25.55,"Cancelled"
31194,31194,"Buckley-Morris","2024-11-28 15:01:00.0",6.92,"Completed"
31195,31195,"Jones, Garrett and Pierce","2024-11-04 13:49:00.0",27.51,"Cancelled"
31198,31198,"Frazier, Anderson and Rodriguez","2024-11-26 12:40:00.0",36.05,"In Progress"
31199,31199,"Williams, Anderson and Rodriguez","2024-11-09 13:38:00.0",12.2,"Completed"
31200,31200,"Richardson-Reyes","2024-11-30 11:52:00.0",48.8,"Cancelled"
31204,31204,"Burke LLC","2024-11-23 19:14:00.0",14.92,"Cancelled"
31210,31210,"Rose, Pratt and Flores","2024-11-26 17:37:00.0",25.51,"Cancelled"
31211,31211,"Miller and Sons","2024-11-03 19:27:00.0",39.27,"In Progress"
31213,31213,"Gray, Kerr and Massey","2024-11-20 20:43:00.0",17.48,"Completed"
31215,31215,"Mcdowell-Hicks","2024-11-18 16:32:00.0",35.03,"In Progress"
31216,31216,"Maldonado, Freeman and Thompson","2024-11-06 00:29:00.0",26.61,"In Progress"
31220,31220,"Cook PLC","2024-11-27 19:59:00.0",44.92,"Completed"
31224,31224,"Durham Inc","2024-11-21 15:44:00.0",29.41,"Completed"
31225,31225,"Webster, Martinez and Marshall","2024-11-09 14:04:00.0",42.38,"Completed"
31226,31226,"Durham Inc","2024-11-01 21:04:00.0",47.22,"Completed"
31228,31228,"Cohen-Wagner","2024-11-26 17:45:00.0",7.31,"Completed"
31229,31229,"Webster, Martinez and Marshall","2024-11-03 18:45:00.0",33.89,"Cancelled"
31230,31230,"Phillips-Boyer","2024-11-24 16:42:00.0",12.96,"Cancelled"
31231,31231,"Rogers-Brown","2024-11-27 13:04:00.0",5.9,"Cancelled"
31232,31232,"Powell, Morse and Quinn","2024-11-01 22:40:00.0",20.64,"Completed"
31233,31233,"Adams, Guerra and Fields","2024-11-10 21:24:00.0",44.7,"Completed"
31236,31236,"Durham Inc","2024-11-11 00:51:00.0",28.59,"In Progress"
31240,31240,"Molina-Bailey","2024-11-26 23:13:00.0",12.01,"Completed"
31242,31242,"Hancock-Benson","2024-11-16 17:56:00.0",31.46,"Cancelled"
31243,31243,"Sanchez Inc","2024-11-19 21:36:00.0",13.85,"Cancelled"
31247,31247,"Phillips-Boyer","2024-11-06 22:02:00.0",48.8,"Completed"
31251,31251,"Riggs PLC","2024-11-25 17:10:00.0",37.07,"Completed"
31252,31252,"Graham-Campbell","2024-11-10 18:51:00.0",43.68,"Cancelled"
31254,31254,"Phillips-Boyer","2024-11-23 19:38:00.0",36.29,"In Progress"
31256,31256,"Guzman, Smith and Murray","2024-11-12 22:12:00.0",23.44,"In Progress"
31261,31261,"Taylor-Smith","2024-11-25 21:20:00.0",10.14,"Completed"
31264,31264,"Hill, Hull and Bailey","2024-11-21 13:03:00.0",44.1,"Completed"
31272,31272,"Burton Inc","2024-11-03 00:31:00.0",11.96,"Completed"
31274,31274,"Thomas PLC","2024-11-18 13:06:00.0",26.7,"Cancelled"
31276,31276,"Adams, Guerra and Fields","2024-11-20 21:55:00.0",23.61,"In Progress"
31277,31277,"Freeman, Walton and Jones","2024-11-30 12:00:00.0",9.01,"Completed"
31282,31282,"Burke LLC","2024-11-19 13:13:00.0",33.33,"Cancelled"
31287,31287,"Rose, Pratt and Flores","2024-11-25 13:38:00.0",32.04,"In Progress"
31295,31295,"Turner-Hart","2024-11-04 16:16:00.0",15.87,"Cancelled"
31296,31296,"Stephens PLC","2024-11-08 11:13:00.0",21.4,"Cancelled"
31304,31304,"Rogers, Berry and Logan","2024-11-24 13:01:00.0",46.74,"Completed"
31306,31306,"Buckley-Morris","2024-11-22 20:02:00.0",11.1,"In Progress"
31307,31307,"Burton Inc","2024-11-11 14:16:00.0",37.14,"Completed"
31310,31310,"Lee-Taylor","2024-11-06 23:51:00.0",11.52,"Cancelled"
31312,31312,"Gallagher, Roberson and Bean","2024-11-28 00:12:00.0",20.73,"Completed"
31314,31314,"Christensen and Sons","2024-11-28 12:04:00.0",15.32,"In Progress"
31316,31316,"Carter, Evans and Walker","2024-11-11 13:19:00.0",23.41,"In Progress"
31319,31319,"Walker-Davis","2024-11-06 15:05:00.0",19.42,"In Progress"
31320,31320,"Fletcher-Carter","2024-11-01 20:20:00.0",44.03,"Completed"
31322,31322,"Marquez PLC","2024-11-27 22:47:00.0",21.83,"In Progress"
31328,31328,"Price, Neal and Gonzalez","2024-11-25 20:18:00.0",23.98,"Completed"
31330,31330,"Wright Ltd","2024-11-04 17:51:00.0",26.89,"Cancelled"
31338,31338,"Werner-Rodriguez","2024-11-06 22:45:00.0",21.14,"Completed"
31345,31345,"Hancock-Benson","2024-11-11 15:44:00.0",5.48,"In Progress"
31346,31346,"Cook Ltd","2024-11-10 22:01:00.0",37.23,"In Progress"
31348,31348,"Miller and Sons","2024-11-21 19:33:00.0",6.86,"In Progress"
31351,31351,"Webster, Martinez and Marshall","2024-11-05 00:54:00.0",33.46,"Completed"
31353,31353,"Walker-Davis","2024-11-08 12:43:00.0",10.1,"In Progress"
31356,31356,"Clark-Thompson","2024-11-07 19:13:00.0",46.03,"Completed"
31364,31364,"Burton Inc","2024-11-30 17:24:00.0",42.63,"Cancelled"
31373,31373,"Dodson, Fleming and Butler","2024-11-16 00:17:00.0",30.98,"Cancelled"
31374,31374,"Price, Neal and Gonzalez","2024-11-10 22:49:00.0",34.38,"In Progress"
31376,31376,"Thomas PLC","2024-11-29 21:58:00.0",8.11,"In Progress"
31377,31377,"Adams LLC","2024-11-13 20:19:00.0",41.78,"In Progress"
31382,31382,"Ray-Bradley","2024-11-05 22:57:00.0",22.58,"In Progress"
31383,31383,"Watson-Thomas","2024-11-07 21:47:00.0",20.15,"In Progress"
31385,31385,"Thomas PLC","2024-11-03 21:08:00.0",18.95,"In Progress"
31387,31387,"Newton-Brown","2024-11-22 16:17:00.0",14.81,"Completed"
31388,31388,"Henderson Inc","2024-11-05 19:02:00.0",16.13,"Cancelled"
31392,31392,"Price, Neal and Gonzalez","2024-11-28 23:28:00.0",29.21,"In Progress"
31393,31393,"Ruiz-Hughes","2024-11-01 13:05:00.0",37.77,"Cancelled"
31394,31394,"Cook Ltd","2024-11-04 19:15:00.0",44.52,"Completed"
31395,31395,"Brown, King and Stout","2024-11-16 22:13:00.0",22.33,"In Progress"
31401,31401,"Khan, Hernandez and Baldwin","2024-11-16 12:00:00.0",19.9,"Cancelled"
31403,31403,"Rogers-Brown","2024-11-11 13:15:00.0",48.04,"In Progress"
31406,31406,"Ruiz-Hughes","2024-11-18 22:08:00.0",6.72,"Completed"
31407,31407,"Gallagher, Roberson and Bean","2024-11-22 20:32:00.0",18.13,"Cancelled"
31408,31408,"Walker-Davis","2024-11-04 19:02:00.0",7.99,"Completed"
31410,31410,"Jackson-Rojas","2024-11-05 16:20:00.0",15.94,"Cancelled"
31411,31411,"Hawkins-Garza","2024-11-11 11:56:00.0",41.03,"Completed"
31413,31413,"Guzman, Smith and Murray","2024-11-26 18:27:00.0",19.92,"In Progress"
31421,31421,"Khan, Hernandez and Baldwin","2024-11-27 00:14:00.0",34.35,"In Progress"
31422,31422,"Sellers Inc","2024-11-03 00:26:00.0",46.68,"In Progress"
31423,31423,"Khan, Hernandez and Baldwin","2024-11-10 19:04:00.0",27.61,"Cancelled"
31431,31431,"Walker PLC","2024-11-15 11:09:00.0",17.66,"Completed"
31432,31432,"Frazier, Anderson and Rodriguez","2024-11-25 23:47:00.0",47.18,"In Progress"
31434,31434,"Williams, Anderson and Rodriguez","2024-11-10 16:58:00.0",15.95,"Cancelled"
31436,31436,"Price, Neal and Gonzalez","2024-11-04 20:04:00.0",15.81,"Completed"
31438,31438,"Burke LLC","2024-11-11 14:04:00.0",22.34,"Cancelled"
31440,31440,"White, Peck and Ayala","2024-11-26 22:56:00.0",45.05,"Completed"
31442,31442,"Marsh-Williams","2024-11-18 21:21:00.0",36.58,"Cancelled"
31444,31444,"Hancock-Benson","2024-11-13 10:48:00.0",34.8,"Cancelled"
31445,31445,"Adams LLC","2024-11-15 11:48:00.0",42.21,"Completed"
31446,31446,"Smith, Wise and Drake","2024-11-04 18:23:00.0",26.48,"In Progress"
31452,31452,"Evans and Sons","2024-11-24 19:43:00.0",10.71,"Cancelled"
31456,31456,"Hawkins-Garza","2024-11-14 22:13:00.0",8.3,"Completed"
31460,31460,"Norton, Chang and Clements","2024-11-05 13:44:00.0",16.1,"In Progress"
31467,31467,"Rogers, Wright and Cooper","2024-11-27 16:13:00.0",24.77,"Cancelled"
31470,31470,"Adams LLC","2024-11-04 14:44:00.0",26.25,"Completed"
31474,31474,"Lee-Taylor","2024-11-07 19:20:00.0",26.08,"In Progress"
31478,31478,"Waller-Davis","2024-11-14 01:00:00.0",30.97,"Cancelled"
31479,31479,"Evans and Sons","2024-11-01 17:06:00.0",43.61,"Completed"
31480,31480,"Moore-Griffin","2024-11-15 23:39:00.0",20,"Completed"
31483,31483,"Miller and Sons","2024-11-12 12:12:00.0",28.93,"In Progress"
31486,31486,"Lawson, Tran and King","2024-11-13 15:40:00.0",40.92,"Completed"
31487,31487,"Waller-Davis","2024-11-08 18:03:00.0",33.04,"In Progress"
31494,31494,"Ruiz-Hughes","2024-11-09 13:29:00.0",40.83,"In Progress"
31499,31499,"Rose, Pratt and Flores","2024-11-29 16:23:00.0",26.07,"In Progress"
31502,31502,"Frazier, Anderson and Rodriguez","2024-11-08 22:40:00.0",35.81,"In Progress"
31505,31505,"Lopez, Hughes and Harmon","2024-11-07 23:36:00.0",44.43,"Cancelled"
31506,31506,"Clark-Thompson","2024-11-16 19:31:00.0",35.97,"Completed"
31508,31508,"Gray, Kerr and Massey","2024-11-02 13:35:00.0",37.36,"In Progress"
31511,31511,"Williams, Anderson and Rodriguez","2024-11-04 15:00:00.0",38.62,"In Progress"
31513,31513,"Duran, Fuller and Reyes","2024-11-23 20:39:00.0",35.39,"Completed"
31515,31515,"Rogers, Berry and Logan","2024-11-02 13:22:00.0",35.58,"In Progress"
31516,31516,"Henderson Inc","2024-11-15 12:44:00.0",21.93,"In Progress"
31525,31525,"Cohen-Wagner","2024-11-16 19:03:00.0",16.5,"Completed"
31527,31527,"Marsh-Williams","2024-11-02 17:03:00.0",17.49,"Completed"
31530,31530,"Waller-Davis","2024-11-29 15:58:00.0",10.93,"Completed"
31533,31533,"Hatfield and Sons","2024-11-27 17:43:00.0",45.77,"Completed"
31535,31535,"Lopez, Hughes and Harmon","2024-11-11 00:32:00.0",41.22,"Completed"
31538,31538,"Thomas PLC","2024-11-18 23:37:00.0",37.69,"In Progress"
31540,31540,"Werner-Rodriguez","2024-11-18 14:47:00.0",29.21,"Cancelled"
31543,31543,"Hawkins Ltd","2024-11-02 22:11:00.0",29.08,"In Progress"
31547,31547,"Rogers, Berry and Logan","2024-11-16 19:43:00.0",12.9,"Completed"
31548,31548,"Hancock-Benson","2024-11-02 19:33:00.0",15.77,"Cancelled"
31551,31551,"Lopez, Hughes and Harmon","2024-11-14 16:45:00.0",48.7,"In Progress"
31554,31554,"Martinez Ltd","2024-11-16 18:51:00.0",31.06,"Cancelled"
31559,31559,"Kelly LLC","2024-11-20 18:28:00.0",37.91,"Cancelled"
31560,31560,"Marsh-Williams","2024-11-18 19:28:00.0",33.64,"Completed"
31561,31561,"Anderson, Carr and Mcneil","2024-11-04 20:18:00.0",23.45,"Cancelled"
31562,31562,"Rose, Pratt and Flores","2024-11-29 15:39:00.0",10.27,"In Progress"
31565,31565,"Lawson, Tran and King","2024-11-13 11:38:00.0",37.06,"In Progress"
31567,31567,"Jones, Garrett and Pierce","2024-11-19 20:18:00.0",18.38,"Completed"
31568,31568,"Anderson Group","2024-11-30 15:49:00.0",5.04,"Completed"
31569,31569,"Rowland-Williams","2024-11-16 22:24:00.0",24.09,"In Progress"
31572,31572,"Anderson Group","2024-11-12 23:11:00.0",30.06,"Cancelled"
31574,31574,"Norris-Hawkins","2024-11-14 22:39:00.0",25.52,"Completed"
31575,31575,"Ray-Bradley","2024-11-17 16:11:00.0",16.55,"In Progress"
31576,31576,"Taylor-Smith","2024-11-14 18:02:00.0",29.73,"Completed"
31577,31577,"Taylor-Smith","2024-11-18 12:27:00.0",10.17,"Cancelled"
31582,31582,"Roberts, Durham and Ryan","2024-11-27 21:52:00.0",26.85,"Completed"
31585,31585,"Miller and Sons","2024-11-20 22:31:00.0",13.99,"In Progress"
31586,31586,"Frazier, Anderson and Rodriguez","2024-11-08 19:46:00.0",39.75,"Completed"
31590,31590,"Smith PLC","2024-11-15 19:21:00.0",47.03,"Cancelled"
31592,31592,"Gallagher, Roberson and Bean","2024-11-24 11:02:00.0",7.42,"Cancelled"
31596,31596,"Williams-Benson","2024-11-17 18:23:00.0",40.71,"Completed"
31600,31600,"Christensen and Sons","2024-11-01 14:34:00.0",15.51,"In Progress"
31606,31606,"Walker PLC","2024-11-19 12:53:00.0",30.73,"Completed"
31607,31607,"Phillips-Boyer","2024-11-20 20:05:00.0",23.3,"Completed"
31610,31610,"Jones, Garrett and Pierce","2024-11-26 16:05:00.0",24.63,"Cancelled"
31612,31612,"Ray-Bradley","2024-11-12 21:14:00.0",38.92,"In Progress"
31616,31616,"Sanchez-Smith","2024-11-28 18:45:00.0",10.45,"Cancelled"
31621,31621,"Norton, Chang and Clements","2024-11-15 12:43:00.0",21.99,"In Progress"
31624,31624,"Henderson Inc","2024-11-29 17:31:00.0",28.42,"Cancelled"
31629,31629,"Gay, Cunningham and Rodriguez","2024-11-07 22:52:00.0",36.18,"Cancelled"
31632,31632,"Sanchez-Smith","2024-11-22 22:35:00.0",10.79,"Completed"
31633,31633,"Burton Inc","2024-11-30 13:35:00.0",13.85,"Cancelled"
31635,31635,"Frazier, Anderson and Rodriguez","2024-11-23 11:55:00.0",5.11,"In Progress"
31637,31637,"Mills Inc","2024-11-12 22:31:00.0",47.21,"Cancelled"
31653,31653,"Brown, King and Stout","2024-11-26 13:15:00.0",34.68,"Completed"
31657,31657,"Walker PLC","2024-11-05 12:12:00.0",13.68,"In Progress"
31658,31658,"Werner-Rodriguez","2024-11-25 19:41:00.0",29.25,"In Progress"
31659,31659,"Cook Ltd","2024-11-20 12:35:00.0",21.29,"Cancelled"
31661,31661,"Burke LLC","2024-11-29 19:22:00.0",29.01,"Completed"
31666,31666,"Bailey-Neal","2024-11-08 23:17:00.0",16.05,"Cancelled"
31671,31671,"Kelly LLC","2024-11-03 14:10:00.0",30.18,"In Progress"
31673,31673,"Hancock-Benson","2024-11-28 13:39:00.0",43.89,"Completed"
31675,31675,"Price, Neal and Gonzalez","2024-11-11 17:18:00.0",5.11,"Cancelled"
31679,31679,"Walker PLC","2024-11-26 22:27:00.0",39.93,"Completed"
31680,31680,"Henderson Inc","2024-11-02 13:09:00.0",19.22,"Completed"
31681,31681,"Fernandez","2024-11-10 11:06:00.0",8.87,"Cancelled"
31682,31682,"Sanchez Inc","2024-11-17 20:20:00.0",40.18,"In Progress"
31686,31686,"Rogers, Wright and Cooper","2024-11-11 19:11:00.0",48.76,"Completed"
31689,31689,"Martinez Ltd","2024-11-02 17:59:00.0",34.88,"Completed"
31690,31690,"Hatfield and Sons","2024-11-05 22:56:00.0",14.66,"Completed"
31691,31691,"Rose, Pratt and Flores","2024-11-30 16:38:00.0",10.45,"In Progress"
31694,31694,"Evans and Sons","2024-11-16 18:41:00.0",19.59,"Completed"
31700,31700,"Fernandez","2024-11-04 21:34:00.0",17.32,"In Progress"
31702,31702,"Thomas PLC","2024-11-29 12:28:00.0",40.86,"In Progress"
31709,31709,"Thompson, Henry and Hernandez","2024-11-29 16:48:00.0",30.92,"Cancelled"
31718,31718,"Hawkins Ltd","2024-11-17 19:32:00.0",25.2,"In Progress"
31720,31720,"Brown, Blankenship and Hayes","2024-11-29 18:21:00.0",19.6,"Completed"
31723,31723,"Wright Ltd","2024-11-15 13:33:00.0",35.63,"In Progress"
31725,31725,"Dodson, Fleming and Butler","2024-11-22 14:21:00.0",24.65,"In Progress"
31729,31729,"Keller-Gross","2024-11-08 12:42:00.0",22.52,"In Progress"
31730,31730,"Miller and Sons","2024-11-26 20:13:00.0",21.36,"In Progress"
31733,31733,"Miller and Sons","2024-11-13 23:19:00.0",9.75,"Completed"
31735,31735,"Clark-Thompson","2024-11-19 19:07:00.0",11.69,"Cancelled"
31736,31736,"Richardson-Reyes","2024-11-04 17:16:00.0",22.52,"In Progress"
31743,31743,"Webster, Martinez and Marshall","2024-11-27 21:20:00.0",36.96,"Completed"
31750,31750,"Bailey-Neal","2024-11-25 20:56:00.0",19.89,"Cancelled"
31753,31753,"Lawson, Tran and King","2024-11-05 20:52:00.0",23.23,"Cancelled"
31755,31755,"Moore-Griffin","2024-11-08 22:53:00.0",39.13,"Cancelled"
31758,31758,"Cook Ltd","2024-11-17 13:40:00.0",47.16,"In Progress"
31759,31759,"Anderson Group","2024-11-30 21:52:00.0",25.57,"In Progress"
31760,31760,"Phillips and Sons","2024-11-13 17:45:00.0",25.62,"In Progress"
31767,31767,"Brown, Blankenship and Hayes","2024-11-04 21:12:00.0",30.77,"Completed"
31768,31768,"Dodson, Fleming and Butler","2024-11-13 23:06:00.0",27.1,"Completed"
31770,31770,"Frank Inc","2024-11-03 23:37:00.0",45.99,"Cancelled"
31771,31771,"Thomas PLC","2024-11-20 14:43:00.0",11.13,"In Progress"
31772,31772,"Thomas PLC","2024-11-15 19:25:00.0",24.36,"Cancelled"
31774,31774,"Williams, Anderson and Rodriguez","2024-11-23 19:27:00.0",18.69,"In Progress"
31775,31775,"Frank Inc","2024-11-06 00:42:00.0",27.37,"Completed"
31778,31778,"Hawkins-Garza","2024-11-28 20:25:00.0",27.81,"In Progress"
31780,31780,"Burton Inc","2024-11-08 19:51:00.0",32.75,"Completed"
31783,31783,"Newton-Brown","2024-11-24 00:22:00.0",13.5,"In Progress"
31788,31788,"Anderson, Carr and Mcneil","2024-11-01 18:56:00.0",19.23,"In Progress"
31790,31790,"Sanchez Inc","2024-11-19 20:04:00.0",30.79,"In Progress"
31792,31792,"White, Peck and Ayala","2024-11-10 19:32:00.0",48.85,"In Progress"
31794,31794,"Fernandez","2024-11-18 12:04:00.0",42.45,"Cancelled"
31798,31798,"Gallagher, Roberson and Bean","2024-11-18 22:13:00.0",45.23,"Cancelled"
31805,31805,"Newton-Brown","2024-11-22 00:59:00.0",35.02,"Completed"
31811,31811,"Richardson-Reyes","2024-11-02 16:30:00.0",12.68,"In Progress"
31812,31812,"Lee-Taylor","2024-11-30 22:53:00.0",11.77,"Cancelled"
31817,31817,"Lee-Taylor","2024-11-24 20:28:00.0",13.07,"Completed"
31821,31821,"Clark-Thompson","2024-11-13 20:16:00.0",30.47,"In Progress"
31824,31824,"Norton, Chang and Clements","2024-11-10 22:41:00.0",38.81,"Completed"
31825,31825,"Adams LLC","2024-11-04 01:10:00.0",15.73,"In Progress"
31831,31831,"Roberts, Durham and Ryan","2024-11-29 12:29:00.0",44.51,"In Progress"
31835,31835,"Rose, Pratt and Flores","2024-11-24 17:27:00.0",41.7,"Completed"
31839,31839,"Watson-Thomas","2024-11-16 22:18:00.0",7.93,"Cancelled"
31841,31841,"Marquez PLC","2024-11-20 13:49:00.0",10.01,"Cancelled"
31842,31842,"Freeman, Walton and Jones","2024-11-12 19:08:00.0",35.43,"Cancelled"
31844,31844,"Anderson, Carr and Mcneil","2024-11-23 12:58:00.0",5.81,"Completed"
31845,31845,"Valencia Ltd","2024-11-24 14:02:00.0",15.06,"Completed"
31848,31848,"Reed and Allison","2024-11-14 18:05:00.0",48.38,"In Progress"
31849,31849,"Buckley-Morris","2024-11-30 13:44:00.0",24.05,"In Progress"
31854,31854,"Sanchez Inc","2024-11-04 23:19:00.0",44.12,"In Progress"
31858,31858,"Hill, Hull and Bailey","2024-11-20 10:46:00.0",30.17,"Completed"
31859,31859,"White, Peck and Ayala","2024-11-05 20:02:00.0",8.78,"In Progress"
31864,31864,"Maldonado, Freeman and Thompson","2024-11-10 21:24:00.0",12.44,"Completed"
31865,31865,"Walker-Davis","2024-11-27 22:18:00.0",25.6,"In Progress"
31868,31868,"Hill, Hull and Bailey","2024-11-03 11:09:00.0",24,"Completed"
31870,31870,"Richardson-Reyes","2024-11-26 00:51:00.0",8.46,"Completed"
31872,31872,"Gray, Kerr and Massey","2024-11-21 18:55:00.0",32.51,"Cancelled"
31874,31874,"Clark-Thompson","2024-11-23 13:32:00.0",38.16,"Cancelled"
31876,31876,"Walker-Davis","2024-11-27 19:50:00.0",31.74,"Completed"
31878,31878,"Molina-Bailey","2024-11-20 21:44:00.0",18.63,"Completed"
